,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Order Code,Order Date,Customer Name ,Address,City,State,Customer Type,Medical Sales Reprensentative,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Shipping Date,Cost_Price,Retal_Price,Profit_Margin3,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Sub-Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8331-1,8/27/2021,Lalit Kumar,"Redwood Grove Lane, Building F, near Golden Meadow",Kolkata,Kolkata,Corporate,Arjun Desai,High,MRI machines  ,Pharmaceuticals,Small pack,Express Air,9/21/2021,5.19,$12.98,7.79,42,$217.98,5%,$10.90,$207.08,$3.14,$210.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8332-1,8/28/2021,Laxmi Yadav,"Cedar Ridge Boulevard, Building D, near Pinewood",Kolkata,Kolkata,Small Business,Karan Iyer,Critical,CT scanners  ,Consumables,Medium pack,Regular Air,10/13/2021,1.94,$3.08,1.14,6,$11.64,2%,$0.23,$11.41,$0.99,$12.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8333-1,8/30/2021,Manish Sharma,"Willow Springs Road, Building C, near Crystal Falls",Delhi,Delhi,Corporate,Pooja Nair,Medium,Blood glucose meters  ,Pharmaceuticals,Large Pack,Regular Air,10/11/2021,41.28,$95.99,54.71,26,"$1,073.28",2%,$21.47,"$1,051.81",$8.99,"$1,060.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8334-1,8/31/2021,Madhuri Kumar,"Sunset Valley Boulevard, Building F, by Oak Grove",Mumbai,Maharashtra,Consumer,Neha Gupta,Low,Nebulizers  ,Medical equipment,Jumbo Pack,Regular Air,9/21/2021,3.4,$5.40,2,14,$47.60,2%,$0.95,$46.65,$7.78,$54.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8335-1,8/31/2021,Manoj Yadav,"Pine Oak Road, Building A, near Silver Valley",Mumbai,Maharashtra,Home Office,Anjali Mehta,Critical,Pulse oximeters  ,Consumables,Jumbo Pack,Regular Air,9/16/2021,4.46,$10.89,6.43,50,$223.00,9%,$20.07,$202.93,$4.50,$207.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8336-1,9/2/2021,Maya Mehta,"Maple Leaf Boulevard, Building B, by River Walk",Kolkata,Kolkata,Home Office,Aarav Patel,Medium,Suction machines  ,Pharmaceuticals,Jumbo Pack,Regular Air,9/28/2021,60.59,$100.98,40.39,9,$545.31,10%,$54.53,$490.78,$7.18,$497.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8337-1,9/2/2021,Mihir Yadav,"Cedarpark Avenue, Building E, near Valley Ridge",Delhi,Delhi,Corporate,Pooja Nair,Medium,Fetal dopplers  ,Pharmaceuticals,Medium pack,Regular Air,9/8/2021,156.5,$300.97,144.47,20,"$3,130.00",5%,$156.50,"$2,973.50",$7.18,"$2,980.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8338-1,9/3/2021,Neelam Sharma,"Willowcrest Road, Building C, opposite Maple Hill",Mumbai,Maharashtra,Corporate,Simran Bansal,Low,Autoclaves  ,Medical equipment,Small pack,Regular Air,9/5/2021,4.46,$10.89,6.43,3,$13.38,8%,$1.07,$12.31,$4.50,$16.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8339-1,9/4/2021,Nikhil Mehta,"Riverstone Drive, Building A, near Pinecrest Park",Mumbai,Maharashtra,Small Business,Neha Gupta,Medium,Dental chairs  ,Pharmaceuticals,Medium pack,Regular Air,10/19/2021,3.84,$6.30,2.46,40,$153.60,4%,$6.14,$147.46,$0.50,$147.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8340-1,9/4/2021,Niraj Kumar,"Sunset Ridge Avenue, Building D, near Riverwood",Kolkata,Kolkata,Consumer,Vikram Sharma,Medium,Scalpel blades  ,Pharmaceuticals,Jumbo Pack,Delivery Truck,10/8/2021,75,$120.97,45.97,46,"$3,450.00",7%,$241.50,"$3,208.50",$26.30,"$3,234.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8341-1,9/6/2021,Nithya Yadav,"Maple Grove Parkway, Building F, near Cedar Valley",Delhi,Delhi,Corporate,Simran Bansal,Critical,Forceps  ,Medical equipment,Jumbo Pack,Regular Air,10/7/2021,60.59,$100.98,40.39,44,"$2,665.96",9%,$239.94,"$2,426.02",$7.18,"$2,433.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8342-1,9/7/2021,Nupur Yadav,"Shady Oaks Avenue, Building C, by Green Meadows",Mumbai,Maharashtra,Small Business,Pooja Nair,High,Scissors  ,Consumables,Large Pack,Regular Air,10/20/2021,4.79,$11.97,7.18,48,$229.92,2%,$4.60,$225.32,$5.81,$231.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8343-1,9/8/2021,Pallavi Mehta,"Redwood Boulevard, Building E, near Sunset Road",Kolkata,Kolkata,Corporate,Neha Gupta,High,Retractors  ,Medical equipment,Jumbo Pack,Regular Air,10/17/2021,3.32,$5.18,1.86,20,$66.40,6%,$3.98,$62.42,$2.04,$64.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8344-1,9/8/2021,Pankaj Kumar,"Cedar Springs Road, Building B, opposite Willow Park",Delhi,Delhi,Small Business,Vikram Sharma,High,Needle holders  ,Consumables,Small pack,Regular Air,11/5/2021,0.24,$1.26,1.02,31,$7.44,6%,$0.45,$6.99,$0.70,$7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8345-1,9/10/2021,Pooja Yadav,"Pinecrest Avenue, Building F, near Golden Springs",Mumbai,Maharashtra,Corporate,Sneha Kumar,Critical,Sutures  ,Pharmaceuticals,Small pack,Express Air,10/30/2021,2.25,$3.69,1.44,23,$51.75,2%,$1.04,$50.72,$2.50,$53.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8346-1,9/11/2021,Pritam Sharma,"Riverpark Road, Building D, near Crystal Waters",Kolkata,Kolkata,Consumer,Karan Iyer,Not Specified,Bone saws  ,Consumables,Small pack,Express Air,10/11/2021,1.76,$2.94,1.18,47,$82.72,4%,$3.31,$79.41,$0.81,$80.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8347-1,9/12/2021,Raghav Mehta,"Willowbrook Crescent, Building A, by Pine View Park",Delhi,Delhi,Small Business,Vikram Sharma,Not Specified,Hemostats  ,Pharmaceuticals,Small pack,Regular Air,9/29/2021,0.87,$1.81,0.94,6,$5.22,7%,$0.37,$4.85,$0.75,$5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8348-1,9/15/2021,Rajesh Yadav,"Maplewood Parkway, Building C, near Riverstone",Mumbai,Maharashtra,Corporate,Simran Bansal,Critical,Surgical staplers  ,Pharmaceuticals,Medium pack,Regular Air,10/19/2021,0.93,$1.48,0.55,1,$0.93,1%,$0.01,$0.92,$0.70,$1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8349-1,9/16/2021,Rohit Rathi,"Cedarwood Street, Building F, next to Oakgrove",Kolkata,Kolkata,Corporate,Aarav Patel,Low,Electrocautery pens  ,Pharmaceuticals,Large Pack,Express Air,11/1/2021,3.51,$8.57,5.06,49,$171.99,1%,$1.72,$170.27,$6.14,$176.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8350-1,9/17/2021,Sahil Mehta,"Pine Ridge Road, Building D, by Willow Creek",Delhi,Delhi,Small Business,Pooja Nair,Not Specified,IV bags  ,Medical equipment,Jumbo Pack,Regular Air,9/19/2021,1.82,$2.98,1.16,3,$5.46,4%,$0.22,$5.24,$1.58,$6.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8351-1,9/25/2021,Sandeep Kumar,"Redwood Park Avenue, Building E, near Silver Oaks",Mumbai,Maharashtra,Home Office,Vikram Sharma,Not Specified,Catheters  ,Consumables,Large Pack,Regular Air,10/1/2021,13.64,$20.98,7.34,10,$136.40,6%,$8.18,$128.22,$1.49,$129.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8352-1,9/25/2021,Sanjay Rathi,"Willow Falls Street, Building B, opposite Cedar Grove",Kolkata,Kolkata,Corporate,Vikram Sharma,Critical,Syringes  ,Medical equipment,Small pack,Regular Air,9/27/2021,2.18,$3.52,1.34,13,$28.34,8%,$2.27,$26.07,$6.83,$32.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353-1,9/26/2021,Sanjita Yadav,"Sunset Park Boulevard, Building C, near Riverbend",Delhi,Delhi,Corporate,Aarav Patel,High,Hypodermic needles  ,Consumables,Medium pack,Regular Air,10/21/2021,3.4,$5.40,2,10,$34.00,4%,$1.36,$32.64,$7.78,$40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8354-1,9/27/2021,Saurabh Mehta,"Cedar Grove Street, Building F, by Pinewood Meadows",Kolkata,Kolkata,Small Business,Aarav Patel,Not Specified,Adhesive bandages  ,Pharmaceuticals,Large Pack,Regular Air,9/28/2021,12.39,$19.98,7.59,20,$247.80,5%,$12.39,$235.41,$5.77,$241.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8355-1,9/27/2021,Shailendra Kumar,"Pinehill Parkway, Building A, near Maple Ridge",Delhi,Delhi,Corporate,Anjali Mehta,Low,Gauze pads  ,Consumables,Jumbo Pack,Regular Air,11/9/2021,12.39,$19.98,7.59,34,$421.26,6%,$25.28,$395.98,$5.77,$401.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8356-1,9/28/2021,Shalini Yadav,"Willow Springs Avenue, Building C, next to Crystal Bay",Mumbai,Maharashtra,Home Office,Aarav Patel,Not Specified,Medical tapes  ,Pharmaceuticals,Small pack,Regular Air,10/17/2021,3.75,$7.08,3.33,37,$138.75,8%,$11.10,$127.65,$2.35,$130.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8357-1,9/29/2021,Shamsher Yadav,"Riverbank Boulevard, Building D, by Shady Grove",Mumbai,Maharashtra,Small Business,Vikram Sharma,Medium,Cotton rolls  ,Medical equipment,Medium pack,Express Air,10/14/2021,3.5,$5.74,2.24,26,$91.00,3%,$2.73,$88.27,$5.01,$93.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358-1,10/1/2021,Shashank Mehta,"Pine Oaks Parkway, Building F, near Riverwood",Kolkata,Kolkata,Corporate,Karan Iyer,Low,Alcohol swabs  ,Consumables,Large Pack,Regular Air,10/23/2021,1.05,$1.95,0.9,4,$4.20,9%,$0.38,$3.82,$1.63,$5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359-1,10/9/2021,Shivendra Rathi,"Cedarwood Crescent, Building C, by Willowfield",Delhi,Delhi,Consumer,Aarav Patel,High,Sterile gloves  ,Pharmaceuticals,Jumbo Pack,Delivery Truck,11/21/2021,315.61,$500.97,185.36,25,"$7,890.25",2%,$157.81,"$7,732.45",$69.30,"$7,801.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360-1,10/12/2021,Shubham Kumar,"Shady Ridge Road, Building D, near Silver Oak",Mumbai,Maharashtra,Corporate,Neha Gupta,High,Surgical drapes  ,Consumables,Jumbo Pack,Regular Air,10/13/2021,1.18,$1.88,0.7,29,$34.22,10%,$3.42,$30.80,$1.49,$32.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8361-1,10/13/2021,Shubhi Sharma,"Redwood Springs Lane, Building E, opposite Oak Park",Kolkata,Kolkata,Small Business,Rohit Singh,Low,Face masks  ,Pharmaceuticals,Jumbo Pack,Delivery Truck,11/22/2021,278.99,$449.99,171,47,"$13,112.53",2%,$262.25,"$12,850.28",$49.00,"$12,899.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8362-1,10/15/2021,Siddharth Yadav,"Sunset Oak Avenue, Building A, near Pinecrest Hill",Delhi,Delhi,Small Business,Vikram Sharma,Critical,PPE kits  ,Medical equipment,Medium pack,Regular Air,11/18/2021,3.4,$5.40,2,8,$27.20,0%,$0.00,$27.20,$7.78,$34.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8363-1,10/20/2021,Simran Mehta,"Willow Park Lane, Building C, near Crystal Glen",Mumbai,Maharashtra,Home Office,Karan Iyer,Low,Caps and shoe covers  ,Consumables,Small pack,Regular Air,11/21/2021,1.19,$1.98,0.79,4,$4.76,8%,$0.38,$4.38,$4.77,$9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8364-1,10/21/2021,Smita Kumar,"Pinehurst Road, Building F, by Sunset Park",Kolkata,Kolkata,Home Office,Aditi Kapoor,Medium,Thermometers  ,Pharmaceuticals,Medium pack,Express Air,11/27/2021,2.13,$3.49,1.36,3,$6.39,1%,$0.06,$6.33,$0.76,$7.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8365-1,10/21/2021,Sonal Yadav,"River Hills Boulevard, Building A, near Green Oak",Delhi,Delhi,Corporate,Pooja Nair,High,Test tubes  ,Pharmaceuticals,Jumbo Pack,Regular Air,11/24/2021,1.18,$1.88,0.7,6,$7.08,7%,$0.50,$6.58,$1.49,$8.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8366-1,10/24/2021,Suman Rathi,"Maple Crest Lane, Building D, near Pine Grove Park",Kolkata,Kolkata,Consumer,Anjali Mehta,Critical,Blood collection bags  ,Medical equipment,Jumbo Pack,Regular Air,11/24/2021,4.53,$7.30,2.77,34,$154.02,3%,$4.62,$149.40,$7.72,$157.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8367-1,10/24/2021,Swati Mehta,"Shady Springs Road, Building C, opposite Riverbend",Kolkata,Kolkata,Small Business,Simran Bansal,High,Lancets  ,Pharmaceuticals,Large Pack,Regular Air,11/10/2021,2.25,$3.69,1.44,47,$105.75,0%,$0.00,$105.75,$2.50,$108.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8368-1,10/28/2021,Tanvi Rathi,"Cedar View Avenue, Building F, by Willowcrest",Delhi,Delhi,Corporate,Anjali Mehta,Not Specified,Wound dressings  ,Pharmaceuticals,Jumbo Pack,Regular Air,11/22/2021,7.92,$12.99,5.07,46,$364.32,1%,$3.64,$360.68,$9.44,$370.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8369-1,10/31/2021,Tanuj Kumar,"Pinewood Lane, Building A, near Crystal River",Mumbai,Maharashtra,Home Office,Neha Gupta,High,Disinfectant solutions  ,Medical equipment,Small pack,Regular Air,11/19/2021,178.83,$415.88,237.05,21,"$3,755.43",9%,$337.99,"$3,417.44",$11.37,"$3,428.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8370-1,10/31/2021,Tejas Rathi,"Willow Ridge Parkway, Building C, near Sunset Valley",Mumbai,Maharashtra,Corporate,Sneha Kumar,High,Antibiotics  ,Consumables,Small pack,Regular Air,11/4/2021,156.5,$300.97,144.47,23,"$3,599.50",6%,$215.97,"$3,383.53",$7.18,"$3,390.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8371-1,11/6/2021,Udit Sharma,"Redwood Grove Boulevard, Building E, opposite Oak Hill",Kolkata,Kolkata,Corporate,Vikram Sharma,High,Pain relievers  ,Medical equipment,Small pack,Express Air,12/6/2021,14.7,$29.99,15.29,20,$294.00,4%,$11.76,$282.24,$5.50,$287.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8372-1,11/6/2021,Umesh Mehta,"Cedar Street, Building F, near Pineview Park",Delhi,Delhi,Small Business,Neha Gupta,Low,Antiseptic creams  ,Consumables,Jumbo Pack,Regular Air,12/21/2021,54.29,$90.48,36.19,49,"$2,660.21",5%,$133.01,"$2,527.20",$19.99,"$2,547.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8373-1,11/7/2021,Vansh Mehta,"Maple Avenue, Building B, by Riverbend Hill",Mumbai,Maharashtra,Corporate,Vikram Sharma,Critical,IV fluids  ,Pharmaceuticals,Jumbo Pack,Regular Air,12/29/2021,3.47,$6.68,3.21,12,$41.64,6%,$2.50,$39.14,$1.50,$40.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8374-1,11/10/2021,Vikas Rathi,"Shady Grove Lane, Building D, near Sunset Ridge",Mumbai,Maharashtra,Corporate,Sanjay Joshi,Low,Vaccines  ,Consumables,Medium pack,Regular Air,1/5/2022,0.93,$1.48,0.55,19,$17.67,0%,$0.00,$17.67,$0.70,$18.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8375-1,11/10/2021,Vikram Kumar,"Pine Ridge Avenue, Building C, by Oakwood Grove",Kolkata,Kolkata,Corporate,Aarav Patel,Medium,Anti-inflammatory drugs  ,Pharmaceuticals,Small pack,Regular Air,11/13/2021,4.03,$9.38,5.35,24,$96.72,5%,$4.84,$91.88,$7.28,$99.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8376-1,11/11/2021,Vivek Sharma,"Riverstone Parkway, Building E, near Green Valley",Delhi,Delhi,Home Office,Sanjay Joshi,High,Insulin  ,Pharmaceuticals,Medium pack,Regular Air,1/10/2022,1.59,$2.61,1.02,40,$63.60,3%,$1.91,$61.69,$0.50,$62.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8377-1,11/12/2021,Vishal Yadav,"Sunset Grove Road, Building A, by Pine Ridge",Mumbai,Maharashtra,Small Business,Vikram Sharma,Not Specified,Anticoagulants  ,Pharmaceuticals,Jumbo Pack,Regular Air,11/17/2021,4.19,$10.23,6.04,46,$192.74,8%,$15.42,$177.32,$4.68,$182.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8378-1,11/15/2021,Vishnu Kumar,"Cedar Springs Boulevard, Building D, near Maple Hill",Kolkata,Kolkata,Corporate,Anjali Mehta,Low,Anesthetics  ,Medical equipment,Jumbo Pack,Regular Air,11/22/2021,3.95,$6.08,2.13,41,$161.95,3%,$4.86,$157.09,$1.82,$158.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8379-1,11/16/2021,Yamini Yadav,"Willowpark Road, Building B, near Riverstone",Delhi,Delhi,Consumer,Aarav Patel,Critical,Sedatives  ,Consumables,Large Pack,Regular Air,12/31/2021,3.88,$6.47,2.59,22,$85.36,4%,$3.41,$81.95,$1.22,$83.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8380-1,11/17/2021,Yogesh Yadav,"Shady Lane Parkway, Building F, opposite Golden Ridge",Mumbai,Maharashtra,Small Business,Priya Reddy,Critical,Oral rehydration salts  ,Medical equipment,Jumbo Pack,Regular Air,12/6/2021,4.19,$10.23,6.04,16,$67.04,2%,$1.34,$65.70,$4.68,$70.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8381-1,11/17/2021,Zeeshan Sharma,"Maple Ridge Street, Building E, near Crystal Lake",Kolkata,Kolkata,Small Business,Simran Bansal,Low,Antiviral drugs  ,Consumables,Small pack,Regular Air,11/23/2021,4.46,$10.89,6.43,10,$44.60,10%,$4.46,$40.14,$4.50,$44.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8382-1,11/20/2021,Aastha Rathi,"Pinecrest Boulevard, Building C, near Oak Valley",Delhi,Delhi,Home Office,Arjun Desai,High,Antifungal creams  ,Pharmaceuticals,Small pack,Regular Air,12/1/2021,1.94,$3.08,1.14,11,$21.34,9%,$1.92,$19.42,$0.99,$20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8383-1,11/22/2021,Aayushi Kumar,"Riverfront Road, Building B, by Willowfield",Mumbai,Maharashtra,Corporate,Aarav Patel,Medium,Blood pressure medications  ,Consumables,Small pack,Regular Air,12/16/2021,1.53,$2.78,1.25,21,$32.13,6%,$1.93,$30.20,$1.34,$31.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8384-1,11/24/2021,Abhishek Yadav,"Pinecrest Road, Building A, near Blue River Park",Kolkata,Kolkata,Small Business,Anjali Mehta,Low,Cholesterol-lowering drugs  ,Pharmaceuticals,Small pack,Regular Air,12/16/2021,39.64,$152.48,112.84,17,$673.88,4%,$26.96,$646.92,$6.50,$653.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8385-1,11/28/2021,Aditya Rathi,"Oak Ridge Avenue, Building C, next to Riverhill Mall",Delhi,Delhi,Small Business,Pooja Nair,Critical,Emergency antidotes  ,Medical equipment,Medium pack,Regular Air,12/15/2021,3.88,$6.47,2.59,16,$62.08,1%,$0.62,$61.46,$1.22,$62.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8386-1,11/28/2021,Aftab Sharma,"Cedarwood Lane, Building D, by Sunset Valley",Mumbai,Maharashtra,Corporate,Neha Gupta,Critical,Stethoscopes  ,Consumables,Large Pack,Regular Air,1/17/2022,2.59,$3.98,1.39,11,$28.49,7%,$1.99,$26.50,$2.97,$29.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8387-1,11/30/2021,Akansha Kumar,"Willow Park Boulevard, Building E, near Forest Grove",Kolkata,Kolkata,Corporate,Anjali Mehta,High,Reflex hammers  ,Pharmaceuticals,Jumbo Pack,Regular Air,1/1/2022,36.02,$58.10,22.08,27,$972.54,7%,$68.08,$904.46,$1.49,$905.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8388-1,11/30/2021,Ankush Kumar,"Rosewood Crescent, Building C, near Maple Hill Park",Delhi,Delhi,Corporate,Neha Gupta,Not Specified,Ophthalmoscopes  ,Consumables,Large Pack,Regular Air,12/23/2021,4.37,$9.11,4.74,30,$131.10,3%,$3.93,$127.17,$2.25,$129.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8389-1,12/4/2021,Anupama Sharma,"Riverstone Parkway, Building D, near Sunset Lake",Kolkata,Kolkata,Small Business,Priya Reddy,High,Otoscopes  ,Pharmaceuticals,Small pack,Regular Air,1/4/2022,1.84,$2.88,1.04,28,$51.52,10%,$5.15,$46.37,$0.99,$47.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8390-1,12/6/2021,Arvind Yadav,"Pinewood Drive, Building E, close to Riverbend Park",Delhi,Delhi,Corporate,Aditi Kapoor,Low,Speculums  ,Medical equipment,Medium pack,Regular Air,12/25/2021,1.17,$2.78,1.61,39,$45.63,5%,$2.28,$43.35,$1.20,$44.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8391-1,12/6/2021,Ashish Rathi,"Cedar Valley Road, Building C, beside Green Meadow",Mumbai,Maharashtra,Corporate,Karan Iyer,Not Specified,Tongue depressors  ,Consumables,Large Pack,Regular Air,12/22/2021,1.18,$1.88,0.7,20,$23.60,7%,$1.65,$21.95,$1.49,$23.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8392-1,12/8/2021,Ayesha Mehta,"Maple Grove Street, Building B, near Oakwood Mall",Mumbai,Maharashtra,Corporate,Aarav Patel,Low,"Diagnostic strips (e.g., glucose, pH)  ",Pharmaceuticals,Jumbo Pack,Regular Air,12/12/2021,1.6,$2.62,1.02,26,$41.60,8%,$3.33,$38.27,$0.80,$39.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8393-1,12/9/2021,Bharat Rathi,"Willowbrook Road, Building E, opposite Valley Springs",Kolkata,Kolkata,Corporate,Vikram Sharma,High,Examination tables  ,Pharmaceuticals,Small pack,Regular Air,1/2/2022,1.09,$2.60,1.51,14,$15.26,8%,$1.22,$14.04,$2.40,$16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8394-1,12/9/2021,Banshi Kumar,"Redwood Crest Boulevard, Building D, near Birch Grove",Delhi,Delhi,Home Office,Vikram Sharma,Medium,IV stands  ,Medical equipment,Medium pack,Express Air,1/23/2022,0.32,$1.68,1.36,6,$1.92,5%,$0.10,$1.82,$1.02,$2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8395-1,12/10/2021,Chandni Yadav,"Shady Pines Drive, Building A, near Riverwalk Park",Mumbai,Maharashtra,Corporate,Pooja Nair,Critical,Overbed tables  ,Pharmaceuticals,Small pack,Express Air,1/14/2022,156.5,$300.97,144.47,8,"$1,252.00",5%,$62.60,"$1,189.40",$7.18,"$1,196.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8396-1,12/16/2021,Chhavi Rathi,"Riverwood Avenue, Building F, by Pinecrest Mall",Kolkata,Kolkata,Consumer,Priya Reddy,Medium,Bedside lockers  ,Pharmaceuticals,Medium pack,Regular Air,2/13/2022,99.39,$162.93,63.54,41,"$4,074.99",1%,$40.75,"$4,034.24",$19.99,"$4,054.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8397-1,12/19/2021,Chirag Kumar,"Oak Valley Parkway, Building C, near Willowbrook Park",Delhi,Delhi,Home Office,Anjali Mehta,Not Specified,Step stools  ,Medical equipment,Large Pack,Regular Air,12/23/2021,3.32,$5.18,1.86,25,$83.00,10%,$8.30,$74.70,$2.04,$76.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8398-1,12/19/2021,Deepak Mehta,"Cedar Ridge Drive, Building E, near Maple Woods",Mumbai,Maharashtra,Corporate,Arjun Desai,Critical,Privacy screens  ,Consumables,Jumbo Pack,Regular Air,1/27/2022,4.46,$10.89,6.43,30,$133.80,8%,$10.70,$123.10,$4.50,$127.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8399-1,12/22/2021,Deepika Sharma,"Pine Springs Road, Building D, near Crystal Falls",Kolkata,Kolkata,Home Office,Rohit Singh,Not Specified,Medicine trolleys  ,Medical equipment,Large Pack,Regular Air,1/5/2022,19.78,$45.99,26.21,11,$217.58,7%,$15.23,$202.35,$4.99,$207.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8400-1,12/24/2021,Devesh Yadav,"Maple Ridge Parkway, Building C, near Valley Park",Delhi,Delhi,Corporate,Priya Reddy,Critical,Stretchers  ,Consumables,Small pack,Regular Air,1/10/2022,1.18,$1.88,0.7,39,$46.02,7%,$3.22,$42.80,$1.49,$44.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8401-1,12/25/2021,Devika Yadav,"Willow Springs Lane, Building E, opposite Sunset Hill",Kolkata,Kolkata,Corporate,Pooja Nair,Low,Baby bassinets  ,Pharmaceuticals,Medium pack,Regular Air,1/24/2022,377.99,$599.99,222,17,"$6,425.83",8%,$514.07,"$5,911.76",$24.49,"$5,936.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
